id,project_id,name,description,planned_hours,actual_hours,hourly_rate,total_cost,status,created_by,created_at,updated_at,category_id,deadline,deadline_type,is_assigned_by_admin,deadline_reason,priority,completed_at,deadline_change_log
7c370a29-a0ff-4d5d-baf6-746fa5488b3a,441ab6c9-c438-4973-bcd0-c445de2b65cb,"Разбор тикетов, доработка ОР",Создано из календаря,3.50,0.00,3500.00,12250.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-07 11:02:43.036369+00,2025-10-07 11:02:43.564083+00,,,,false,,medium,,
7e85d41f-6787-4f65-a2b7-7b10a0eb7dba,131ab617-2c39-4217-bbae-49a09d5d7900,"Изменение фильтрации в формат поиска, а не выпадающего списка","Во всех фильтрах и в полях выбора, где есть длинный выпадающий список сущностей изменить формат поиска с выпадающего списка на ввод - потом поиск ",5.00,0.00,0.00,0.00,planned,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:23:13.980778+00,2025-10-08 19:35:12.976833+00,,,,false,,medium,,
80969b67-5ec2-4fe7-8222-f1e7b552488b,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,"T6976 Осуществление встраивания методов API для МП ","Осуществление встраивания методов API для МП Встроить методы, переданные разработчиком ЛК, в части доработки функционала анкеты МКД, получения списка регистров для ввода показаний, верификацией пользователя и статуса проверки учетной записи абонента

бэк Рустем 8 часов, это частично 
Наташе надо сказать мне общие часы на всю задачу ",0.00,0.00,2500.00,0.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:05:14.971924+00,2025-10-08 09:37:58.836838+00,,,,false,,medium,,
81b40a65-4249-4565-ba61-bf0586c43464,131ab617-2c39-4217-bbae-49a09d5d7900,Матрица юнитов,,12.00,0.00,0.00,0.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:31:38.307573+00,2025-10-07 16:31:38.307573+00,,,,false,,medium,,
81d03f60-6c93-4f2f-9edd-e781da628e43,5321abc1-81ff-4e35-8f43-600a0cd4e914,"T6448 Единая структура всех сценариев ","Необходимо создать единую структуру всех сценариев голосового помощника и чат-бота. Дополнить функционал ИС «Робот МВК: Статистика» разделом с перечнем всех существующих сценариев. Учитывать все изменения по сценариям, отображать актуальный сценарий и историю изменений с датами. Разработать возможность поиска по словам/фразам/службам ответственным за сценарий (задача 116).

концептуально на этой неделе обсудить общее видение 
09.10 после 11 

до нового года 
",250.00,0.00,2499.00,624750.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 15:53:45.216209+00,2025-10-08 09:12:28.928517+00,,,,false,,medium,,
8268cdf0-fa06-4566-ad51-5d2abf0eb943,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,Еботня с этой хренью - не распределяются задачи,Создано из календаря,2.00,0.00,3500.00,7000.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-07 05:21:19.798584+00,2025-10-07 05:21:20.449619+00,,,,false,,medium,,
838b909c-a690-4edb-a484-865a0528e1ee,441ab6c9-c438-4973-bcd0-c445de2b65cb,Разговор с Лёшей. Эксперимент по времени загрузки новой фразы - не взлетело. Откладываемдо лучших времён,Создано из календаря,1.00,0.00,3500.00,3500.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-09 11:36:30.681396+00,2025-10-09 11:36:31.249014+00,,,,false,,medium,,
85881836-f3a3-4f08-83e1-97ae09302552,441ab6c9-c438-4973-bcd0-c445de2b65cb,диагностика проблемы со сбросами на dev версии,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-10 08:36:47.198258+00,2025-10-10 08:36:48.024102+00,,,,false,,medium,,
859b362d-2264-4705-9f31-9f87b171245a,441ab6c9-c438-4973-bcd0-c445de2b65cb,Признак оператора  для звонков с пром ЕП,Создано из календаря,2.00,0.00,3500.00,7000.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-09 06:40:24.935582+00,2025-10-09 06:40:25.60181+00,,,,false,,medium,,
8a75f2dc-16ba-4ff9-b3c6-fb21d9cf92a6,9b8833bb-41db-4eea-b116-b3f605fbc8cf,Авторизация и регистрация пользовталей.,"Бек и фронт.
Фронт пока совсем чуть-чуть, через страницу песочницы, чтобы моджно было проверить. Без вёрстки",20.00,0.00,0.00,0.00,in-progress,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-14 07:48:50.075807+00,2025-10-14 07:49:53.757334+00,d4cc125e-8a30-472e-82b6-e84600a4f775,,,false,,medium,,
8bf0bc2b-66f4-46fe-909c-8a45b0009eb7,5321abc1-81ff-4e35-8f43-600a0cd4e914," T7336  СУВ Неисправный водосчётчик"," Для сокращения количества звонков на горячую линию АО ""Мосводоканал"" (тел: 8-499-763-34-34) по вопросам замены неисправного водосчётчика, необходимо внедрить сценарий и внести соответствующие дополнения. Внеплановая замена, поверка ПУ. Нужна доработка от ЛИВС - блок

нужно уточнить по ливс информацию 
физ лица можем сделать ",70.00,0.00,2500.00,175000.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 15:49:27.85804+00,2025-10-08 09:04:39.363403+00,,,,false,,medium,,
8d580102-bcc3-48af-bde5-95f1ba5dadf4,9b8833bb-41db-4eea-b116-b3f605fbc8cf,Созвон по пожару. Реализация пожара,Создано из календаря,3.50,0.00,3500.00,12250.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-09 08:49:05.894446+00,2025-10-09 08:49:06.455109+00,,,,false,,medium,,
8e13d05c-9ea2-4e77-a530-8497e48f7ab7,441ab6c9-c438-4973-bcd0-c445de2b65cb,настройка синхронизации gpt-баз prod -> dev,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-09 07:35:03.187355+00,2025-10-09 07:35:03.907079+00,,,,false,,medium,,
8e79b7f7-de16-4320-85b1-1d527a9bc362,441ab6c9-c438-4973-bcd0-c445de2b65cb,Проверка МР,"Проверка доработок от Риты, Рустема, Алексея
Создано из календаря",1.00,0.00,3500.00,3500.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-06 10:51:48.213414+00,2025-10-06 10:51:48.856985+00,,,,false,,medium,,
8fa2ce81-0618-405d-8d54-2e063b538e38,48b5cad1-77b9-4307-a9ae-3768cd523e8f,диагностика проблемы с недоступностью mergency.mvkbot.ru,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-20 07:36:05.265638+00,2025-10-20 07:36:06.46484+00,,,,false,,medium,,
91fd3df6-c877-4800-8777-835387cab5d8,441ab6c9-c438-4973-bcd0-c445de2b65cb,Правки по тикетам,Создано из календаря,3.00,0.00,3500.00,10500.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-09-30 21:57:44.225592+00,2025-09-30 21:57:45.545439+00,,,,false,,medium,,
92bc8c23-45d4-4e9a-876f-a626115d8109,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,Мелкие доработки бэка по обратной связи от МВК. Тест ios версии.,Задача создана из календаря: Мелкие доработки бэка по обратной связи от МВК. Тест ios версии.,2.00,0.00,0.00,0.00,closed,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-09-30 04:57:10.614632+00,2025-10-07 16:00:26.347415+00,,,,false,,medium,,
94a86909-8b4d-423c-9b43-0607f39ec774,441ab6c9-c438-4973-bcd0-c445de2b65cb,"Разбор тикетов, доработка ОР",Создано из календаря,1.00,0.00,3500.00,3500.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-07 06:37:38.303094+00,2025-10-07 06:37:38.590668+00,,,,false,,medium,,
953eeb95-111b-4313-ac93-48fcc6a64207,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,разбор проблем с выгрузкой и выгрузка датасета из ls в нужном формате,Создано из календаря,9.00,0.00,3500.00,31500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-13 08:44:27.387548+00,2025-10-13 08:44:28.290092+00,,,,false,,medium,,
9bf72772-d053-4c9f-8287-f38dfd1adb15,131ab617-2c39-4217-bbae-49a09d5d7900,Мердж Димы на импорт данных из БЛ,,3.00,0.00,0.00,0.00,closed,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:28:44.72926+00,2025-10-08 07:15:17.668296+00,,,,false,,medium,,
9e63e02c-0cd6-4930-9d4f-a1e42713d16a,131ab617-2c39-4217-bbae-49a09d5d7900,Выборы,,36.00,0.00,0.00,0.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:31:59.537803+00,2025-10-07 16:31:59.537803+00,,,,false,,medium,,
a23312ae-13a8-44ca-8f14-a8538c13e4d9,5321abc1-81ff-4e35-8f43-600a0cd4e914,настройка мониторинга на сервере в ВК,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-09 07:39:21.886038+00,2025-10-09 07:39:22.439619+00,,,,false,,medium,,
a27fed1d-2066-4531-9452-c8703fcbbcd1,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,Доработка тайм-трекера,"отображение расписания по сотдрудникам его все расписание в каледаре - готово 
тимлиду доступ к проекту, как у админа, но только по определённому проекту(ставить в проекте) - готово
Должность добавить тимлида, CTO тех директора, CPO(юра), CFO фин. директор, функционал такой же как у админа, но одновременно сотрудники.- готово
админ может быть и сотрудником одновременно-готово
не создаются задачи в проектах - создаются
задачи из проектов не распределять отправлять в бэклог ""нераспределенные задачи"" сотруднику. - готово
если ставим в календаре задачу на определённый проект, то в проектах она тоже должна появляться - готово
бронирование не появляется в календаре - готово
Добавлены вкладки Мои запросы на бронирования.
При одобрении брони, в календаре и проекте создается задача, добавлена возможность удаления при отмененном бронировании. Добавлен быстрый фильтр для отмененных бронированных.

По умолчанию в фильте проектов в календаре стоит ""Все проекты"" для удобства - готово

добавить категории задач и при создании отдельной задачи в календаре - готово 

дейлики не создаются - готово

уведомления о созданных задачах

дедлайны создаются в проектах

но нигде не отображаются

отклонение только если прошел дедлайн ",16.00,0.00,0.00,0.00,closed,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-09-29 07:01:49.705363+00,2025-09-30 21:51:29.523663+00,,,,false,,medium,,
a5b29fbe-fd21-41b1-9e24-0553fd3361d3,441ab6c9-c438-4973-bcd0-c445de2b65cb,Работа с тикетами,Создано из календаря,7.00,0.00,3500.00,24500.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-09 12:05:33.462964+00,2025-10-09 12:05:33.875526+00,,,,false,,medium,,
a5eda248-a88b-4e5e-941c-cdff04e6156a,9b8833bb-41db-4eea-b116-b3f605fbc8cf,"Необходимо развернуть свежие версии фронта и бека. Так же необходимо развернуть ""мобильный сайт"" - https://gitlab.yavlenie.pro/mosvodokanal/situation-map-mobile  .env DEBUG=1 MVK_URL= PORT=81  SASS_PATH=src  REACT_APP_API_URL=http://localhost:3000/api/ PUBLIC_URL=/ REACT_APP_FULL_PUBLIC_URL=http://localhost:81/ REACT_APP_VAPID_PUBLIC_KEY=""BJQhFL8NTD7Nbw36xZdzj7FwRokrsD40fzQqs5zgz76dsVvKEd7rYfWrqNFSsJ6TFMnFgX8SW7Vf-fSqyYGK37I""  REACT_APP_API_UR - такой-же, как на фронте - т.е. на бек REACT_APP_FULL_PUBLIC_URL - там, где развёрнут мобильный сайт  ""Мобильный сайт"" надо развернуть на https и наружу относительно впн МВК, чтобы на сайт можно было зайти с телефона. Я не знаю сможет ли он нормально общаться с беком, который на http. Поэтому заложила больше часов.",Тестовое описание задани,12.00,0.00,0.00,0.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-07 05:09:58.12275+00,2025-10-07 05:09:58.12275+00,,,,false,,medium,,
a7397866-81d7-4cf2-afe5-b95b9a6ac57b,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,список ресурсов в Яндексе,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-21 07:32:00.779773+00,2025-10-21 07:32:01.53051+00,,,,false,,medium,,
ad75a049-9cdd-4880-aa99-5f5ead3e7ae0,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,диагностика отвалов Ритиного аппа в клауде,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-08 07:36:59.689127+00,2025-10-08 07:37:00.150034+00,,,,false,,medium,,
ae11b7ac-f7c0-4c2e-836a-72e94542a1de,5321abc1-81ff-4e35-8f43-600a0cd4e914,диагностика рпоблемы с упавшим chatbot-engine в клауде,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-13 08:45:46.982598+00,2025-10-13 08:45:47.407438+00,,,,false,,medium,,
b1b8019b-ea3a-4a2c-8f8c-102d0c36b8f4,9b8833bb-41db-4eea-b116-b3f605fbc8cf,разворот мобильной сит.карты,Создано из календаря,3.00,0.00,3500.00,10500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-08 07:37:39.686867+00,2025-10-08 07:37:40.163525+00,,,,false,,medium,,
b271b595-9c8e-456b-b42b-25ada47a3fde,441ab6c9-c438-4973-bcd0-c445de2b65cb,MVKGPT-340;508;510;523;617;621,"правки по тикетам
Создано из календаря",9.00,0.00,3500.00,31500.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-02 16:44:36.481692+00,2025-10-02 16:44:36.851974+00,,,,false,,medium,,
b2cba981-0806-4985-a23e-a64df0c5c5a0,9b8833bb-41db-4eea-b116-b3f605fbc8cf,Уведомления. Подготовка к разворачиванию,"Уведомления на создание заявки и на завершение заявки
Создано из календаря",1.00,0.00,3500.00,3500.00,new,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-07 05:19:19.192895+00,2025-10-07 05:19:19.668456+00,,,,false,,medium,,
b386f443-fc84-4b78-bcb0-568895288755,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,разбор проблем с выгрузкой и выгрузка датасета из ls в нужном формате,Создано из календаря,2.50,0.00,3500.00,8750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-13 08:44:49.976841+00,2025-10-13 08:44:50.370966+00,,,,false,,medium,,
b4d0d4d2-c478-4d6b-a0a5-4066af4cb807,131ab617-2c39-4217-bbae-49a09d5d7900,Мердж импрота данных,Создано из календаря,0.50,0.00,3500.00,1750.00,new,71c3e755-066e-4c10-ad5f-81e807fb6aa7,2025-10-08 07:09:56.668343+00,2025-10-08 07:09:57.054537+00,,,,false,,medium,,
b59b4e1e-ce21-4a31-904b-eb87ad635f69,441ab6c9-c438-4973-bcd0-c445de2b65cb,Разбор протикет ор и сув,Создано из календаря,3.00,0.00,3500.00,10500.00,new,df943449-d2c0-4ac8-bd3d-620c15690fa9,2025-10-08 12:06:09.320509+00,2025-10-08 12:06:09.742653+00,,,,false,,medium,,
ba5ed648-4db0-4fb9-9ce9-adeeccb77bf0,518ee31c-f967-4465-be1a-5805a29d707d,Аварийный робот на n8n,"Заменила ноды AI агентов на LangChain Code node в аварийке, мучаюсь с оркестровкой над несколькими агентами. Пока разбираюсь также с общим контекстом памяти. Агенты сейчас почему-то не отправляют данные к следующему узлу, а возвращаются в предыдущий.

Сегодня беру оставшиеся тикеты до 10го сначала, затем снова возвращаюсь к аварийке
Создано из календаря",6.00,0.00,0.00,0.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-09 12:09:14.891325+00,2025-10-09 12:36:43.81206+00,,,,false,,medium,,
bcd09138-5aae-469b-b2a2-ecdd1fc23bf3,5321abc1-81ff-4e35-8f43-600a0cd4e914,решение проблемы с недоступностью 11labs.yavlenie.pro,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-16 07:13:20.462033+00,2025-10-16 07:13:20.783064+00,,,,false,,medium,,
bcee3007-2345-4a75-a1d5-8d8025a2acb4,5321abc1-81ff-4e35-8f43-600a0cd4e914,T7334 По вопросам связанными с неверными данными по водосчётчикам,"Для сокращения количества звонков на горячую линию АО ""Мосводоканал"" (тел: 8-499-763-34-34) по вопросам связанными с неверными данными по водосчётчикам, необходимо внедрить сценарий и внести соответствующие дополнения.

простой вопрос, простой ответ 
составить промпт, описание, правки и уточнения
8 часов 
Рустем ",24.00,0.00,2500.00,60000.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 15:52:45.071303+00,2025-10-08 09:09:49.630352+00,,,,false,,medium,,
bde2bbc3-7169-4aeb-b7a8-8a50844ce011,441ab6c9-c438-4973-bcd0-c445de2b65cb,решение проблемы с записью в БД на dev,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-16 10:25:09.112342+00,2025-10-16 10:25:09.885928+00,,,,false,,medium,,
bf15c191-ebd1-4d6f-98e9-7fbcd5674f67,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,диагностика проблемы с деплоем connector-collector,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-08 07:38:09.088453+00,2025-10-08 07:38:09.448715+00,,,,false,,medium,,
c05e123a-7290-4702-8384-0e77338b9ba4,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,формирование данных и выгрузка данных для спеца по разметке,Создано из календаря,8.00,0.00,3500.00,28000.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-14 20:25:45.935975+00,2025-10-14 20:25:47.526511+00,,,,false,,medium,,
c13bd467-52fd-49c1-8537-6732f4fed2dd,441ab6c9-c438-4973-bcd0-c445de2b65cb,Разбор тикетов ОР,Создано из календаря,2.00,0.00,3500.00,7000.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-08 06:01:57.708807+00,2025-10-08 06:01:58.449104+00,,,,false,,medium,,
c60bcbc3-adf4-41a5-88bf-7f2599f9f20f,5321abc1-81ff-4e35-8f43-600a0cd4e914,запуск prod-статсервера,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-08 07:44:14.674511+00,2025-10-08 07:44:15.258381+00,,,,false,,medium,,
c8446435-5762-48df-925f-b93e0dcd080e,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,ProTime правки,"По Протайму тоже несколько правок: 
Отображение дедлайнов в календаре по дням, 
Если Факт часы не проставлены, подсвечиваем красным,
Добавлена возможность проставления «мягкого» дедлайна, при создании задачи лично сотрудником
Отклонение в отчетах считать, только если прошел дедлайн
Создано из календаря",5.00,0.00,3500.00,17500.00,closed,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-02 12:09:02.812401+00,2025-10-02 12:13:48.860909+00,,,,false,,medium,,
cc2cb4c9-b791-4cd3-a6e6-64118c0f0937,441ab6c9-c438-4973-bcd0-c445de2b65cb,Работа над оставшимися тикетами до 10.10,Создано из календаря,8.00,0.00,3500.00,28000.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-09 12:09:50.399485+00,2025-10-09 12:09:50.684559+00,,,,false,,medium,,
cdff6ebe-de94-44dd-8af5-06519e0f0763,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,"выдать доступы Денису Бельскому, создать ящик",Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-21 07:35:23.349955+00,2025-10-21 07:35:23.789202+00,,,,false,,medium,,
ce63bc9c-ddcd-4839-b4cb-32380b0e4cbe,441ab6c9-c438-4973-bcd0-c445de2b65cb,обновление mvk-ep-prod,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-06 06:17:48.821693+00,2025-10-06 06:17:49.363194+00,,,,false,,medium,,
ce693bf5-b70f-4006-8ff6-9c4ea3d0f101,441ab6c9-c438-4973-bcd0-c445de2b65cb,перевод ботов на gpt-5,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-08 07:35:43.198079+00,2025-10-08 07:35:43.673268+00,,,,false,,medium,,
cf4ebb46-f975-4bf7-92c9-81f22c299ef0,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,Тест фиксов от Антона,Создано из календаря,2.00,0.00,0.00,0.00,closed,df943449-d2c0-4ac8-bd3d-620c15690fa9,2025-10-01 12:57:09.623106+00,2025-10-07 15:59:49.252852+00,,,,false,,medium,,
d04c1b80-694d-4c0c-9001-6177003a44a6,441ab6c9-c438-4973-bcd0-c445de2b65cb,"Обновление ГПТ, ЕП",Создано из календаря,1.00,0.00,3500.00,3500.00,new,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,2025-10-10 05:12:10.611165+00,2025-10-10 05:12:11.192807+00,,,,false,,medium,,
d3898e7d-8308-48ac-9b4f-a6094654d80d,441ab6c9-c438-4973-bcd0-c445de2b65cb,"обновление, добавление MINIMAX_MODEL",Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-10 07:27:39.953534+00,2025-10-10 07:27:40.506994+00,,,,false,,medium,,
d3950faa-d116-4b66-994a-046ff82b5a71,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,TimeZone," учитывать часовые пояса, отображать у каждого в своем времени, а данные хранить по времени сервера (обычно +0)
 учитывать минуты работы, а не часы. У меня довольно много получилось задач где 40 минут, или 1час 20 минут, или еще каике то некруглые промежутки времени. Сейчас можно ввести время с шагом в 0,5ч, в итоге приходилось округлять все работы то в одну сторону,  то в другую

Создано из календаря",8.00,0.00,0.00,0.00,closed,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-09-30 21:53:43.855163+00,2025-10-02 12:13:55.617756+00,,,,false,,medium,,
d44ace61-7bc3-4524-bf53-128ca6f5fb63,131ab617-2c39-4217-bbae-49a09d5d7900,"На странице RESERVATIONS изменить фильтрацию юнитов ","сначала вводим текст - потом выбираем из списка 
НЕ выпадает список сразу",2.00,0.00,0.00,0.00,planned,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:21:08.613508+00,2025-10-08 19:34:43.999676+00,,,,false,,medium,,
d5476ed6-3b05-4f74-9d22-40f8bac240ab,9b8833bb-41db-4eea-b116-b3f605fbc8cf,"Проверить, как получить доступ к архтвам с видео регистраторов",,20.00,0.00,0.00,0.00,in-progress,9d6f7300-cca0-41a2-84c8-81f0eb490a58,2025-10-14 07:58:38.542382+00,2025-10-14 07:58:38.542382+00,,,,false,,medium,,
d5c6b4f2-def6-4b71-8153-aeb44ce091fe,44e6dc42-ac99-48da-bbc1-846042f5ce39,деплой dataloader,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-21 07:35:54.19347+00,2025-10-21 07:35:54.558348+00,,,,false,,medium,,
d9beb81f-a00a-450b-aa99-a3308431abb4,518ee31c-f967-4465-be1a-5805a29d707d,Работа с аварийным роботом на n8n,Создано из календаря,6.00,0.00,0.00,0.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-10-09 12:07:44.199751+00,2025-10-09 12:36:50.153909+00,,,,false,,medium,,
da2ba54b-33a9-46b1-ac09-e196633ef887,5321abc1-81ff-4e35-8f43-600a0cd4e914,актуализация ссылок на файлы для разметки,Создано из календаря,3.00,0.00,3500.00,10500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-21 07:34:22.142258+00,2025-10-21 07:34:22.77428+00,,,,false,,medium,,
da4a2041-db9e-4d08-8196-a3974e7a91db,9b8833bb-41db-4eea-b116-b3f605fbc8cf,"настройка и тестирование доступов к видеорегистраторам для Кати, выгрузка записей",Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-13 08:46:30.562835+00,2025-10-13 08:46:30.96467+00,,,,false,,medium,,
da4d568b-1ed7-4e59-853e-86906a0deec8,441ab6c9-c438-4973-bcd0-c445de2b65cb,диагностика проблем с отбоями звонков снаружи,Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-10 07:30:37.661188+00,2025-10-10 07:30:38.176921+00,,,,false,,medium,,
da99cda9-1540-4c3e-a7e7-4bd8eae935c7,44e6dc42-ac99-48da-bbc1-846042f5ce39,восстановление БД на 15.10.2025,Создано из календаря,3.00,0.00,3500.00,10500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-20 07:34:46.95892+00,2025-10-20 07:34:47.650181+00,,,,false,,medium,,
dd530e13-510d-4192-9cca-4416cf04bae1,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,C14414 Доработка мобильного приложения по подаче заявок на оформление абонентских номеров физическими лицами,"анкеты 
отгружено ",32.00,0.00,2500.00,80000.00,new,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:16:43.206845+00,2025-10-08 09:42:23.830623+00,,,,false,,medium,,
debd46d4-8817-42bb-ab07-a155d2c5010f,518ee31c-f967-4465-be1a-5805a29d707d,исправление багов в физиагноме и аварийке,Задача создана из календаря: исправление багов в физиагноме и аварийке,3.00,0.00,0.00,0.00,new,43d9b4e2-255d-41d3-8bce-4b59332ee697,2025-09-30 15:31:43.122454+00,2025-10-09 12:36:58.0848+00,,,,false,,medium,,
df786694-1c9b-4d9a-92e4-8582e03b00cd,48b5cad1-77b9-4307-a9ae-3768cd523e8f,"диагностика проблемы с отвалом 2х серверов ASR ",Создано из календаря,0.50,0.00,3500.00,1750.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-22 07:38:31.145912+00,2025-10-22 07:38:31.598908+00,,,,false,,medium,,
dfbf75b8-be58-4e0b-82ce-4b7884b52e66,5321abc1-81ff-4e35-8f43-600a0cd4e914,диагностика сетевой проблемы с неполучением озвучки от ASR в ВК,Создано из календаря,1.00,0.00,3500.00,3500.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-17 11:20:01.559625+00,2025-10-17 11:20:01.914952+00,,,,false,,medium,,
e2ec071c-e3b5-4bad-9a45-a06ea94bc582,9b8833bb-41db-4eea-b116-b3f605fbc8cf,выявление недостающих объектов по видео,Создано из календаря,4.00,0.00,3500.00,14000.00,new,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,2025-10-02 16:11:53.39154+00,2025-10-02 16:11:53.901671+00,,,,false,,medium,,
e301ed42-d8dc-40d6-9a8d-da5ccc63606d,131ab617-2c39-4217-bbae-49a09d5d7900,Исправление скролинга юнитов на странице юнитов,,2.00,0.00,0.00,0.00,planned,8d97a5a2-98ea-4b4b-8f4a-0069d389e2ec,2025-10-07 16:19:10.67256+00,2025-10-08 07:08:49.533115+00,,,,false,,medium,,
e4f1d3a9-f7ec-480a-9f47-19e2f50ebe61,131ab617-2c39-4217-bbae-49a09d5d7900,Исправление скроллинга страницы юнитов,Создано из календаря,2.00,0.00,3500.00,7000.00,new,71c3e755-066e-4c10-ad5f-81e807fb6aa7,2025-10-08 07:12:59.109781+00,2025-10-08 07:12:59.49833+00,,,,false,,medium,,
