id,employee_id,project_id,date,start_time,end_time,task,planned_hours,actual_hours,status,category,created_at,parent_task_id,task_sequence,total_task_hours,is_paused,paused_at,resumed_at,is_recurring,recurrence_type,recurrence_interval,recurrence_end_date,recurrence_days,parent_recurring_id,recurrence_count,task_id,deadline,deadline_type,is_assigned_by_admin,deadline_reason,completed_at,start_at_utc,end_at_utc,description
68388b71-0682-4aff-aec7-6883f6df5ea9,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-09-25,17:00:00,01:00:00,настройка резервного sbc с 22й версией asterisk,8.00,8.00,completed,Разработка,2025-09-23 06:30:11.545863+00,,,,false,,,false,,1,,,,,,2025-09-29,soft,false,,,2025-09-25 12:00:00+00,2025-09-24 20:00:00+00,
6aa41706-6287-422b-bd1f-b94182931584,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-09-30,10:00:00,12:00:00,"Мелкие доработки бэка по обратной связи от МВК.
Описание доработок для Антона.
Тест ios версии.",2.00,0.00,in-progress,Тестирование,2025-09-30 04:57:10.611272+00,,,,false,,,false,,1,,,,,,,soft,false,,,2025-09-30 10:00:00+00,2025-09-30 12:00:00+00,
6e0fc941-5e3b-429c-97f1-ccfe053bd0a2,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-10,09:00:00,18:00:00,Авторизация и регистрация пользовталей. (из задачи проекта),8.00,8.00,completed,Development,2025-10-14 07:52:37.529439+00,,,,false,,,false,,1,,,,,8a75f2dc-16ba-4ff9-b3c6-fb21d9cf92a6,2025-10-16,soft,true,,,2025-10-10 04:00:00+00,2025-10-10 13:00:00+00,
6e255acb-90e5-4165-a2b1-8a45b1c6bf42,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-24,16:30:00,17:30:00,проверка правок и доработок по скриптовому роботу от Рустема,1.00,1.00,in-progress,Код-ревью,2025-09-24 05:45:41.013835+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 16:30:00+00,2025-09-24 17:30:00+00,
6fce592d-7f52-45cd-b6dc-aafdea5f79c3,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-08,14:00:00,14:30:00,настройка мониторинга на сервере в ВК,0.50,0.30,completed,Development,2025-10-09 07:39:21.882559+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 09:00:00+00,2025-10-08 09:30:00+00,
73dbc4bd-a9f6-42eb-8d21-cf8a401b07ec,df943449-d2c0-4ac8-bd3d-620c15690fa9,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-10-01,17:00:00,19:00:00,Тест фиксов от Антона,2.00,2.00,completed,Тестирование,2025-10-01 12:57:09.522093+00,,,,false,,,false,,1,,,,,,2025-10-02,soft,false,,,2025-10-01 12:00:00+00,2025-10-01 14:00:00+00,
7484ec39-8420-4c11-b58a-eab12a08b934,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-09,10:30:00,14:00:00,Созвон по пожару. Реализация пожара,3.50,3.50,completed,Разработка,2025-10-09 08:49:05.883743+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-10-09 05:30:00+00,2025-10-09 09:00:00+00,
7696a7c5-1b75-46eb-8ed1-17b5d5428c61,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-09,15:30:00,16:30:00,Разговор с Лёшей. Эксперимент по времени загрузки новой фразы - не взлетело. Откладываемдо лучших времён,1.00,1.00,completed,Разработка,2025-10-09 11:36:30.682817+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-10-09 10:30:00+00,2025-10-09 11:30:00+00,
7744fcc0-3000-4c13-8892-001a730a5a13,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-09,10:00:00,12:00:00,Признак оператора  для звонков с пром ЕП,2.00,3.00,completed,Development,2025-10-09 06:40:24.935543+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-10-09 05:00:00+00,2025-10-09 07:00:00+00,
78eb4f3d-091a-4ee7-8218-ce88c2300558,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-08,20:00:00,20:30:00,настройка синхронизации gpt-баз prod -> dev,0.50,0.50,completed,,2025-10-09 07:35:03.186728+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 15:00:00+00,2025-10-08 15:30:00+00,
7924c97c-3b55-4fc9-8932-d7a6776fe549,df943449-d2c0-4ac8-bd3d-620c15690fa9,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,17:00:00,23:00:00,Тестирование и ведение таблицы по ошибкам классификатора из протикета,6.00,6.00,completed,Тестирование,2025-09-23 12:58:01.71641+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-23 17:00:00+00,2025-09-23 23:00:00+00,
79f40334-2931-4875-8d05-f79b6f6a3e94,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-08,09:00:00,16:00:00,Работа с тикетами,7.00,7.00,completed,Исправление багов,2025-10-09 12:05:33.475878+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-08 06:00:00+00,2025-10-08 13:00:00+00,
7a6b6ebe-a9a7-4aef-ac83-2ecefb667e7f,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-06,10:30:00,11:00:00,обновление mvk-ep-prod,0.50,0.50,completed,Тестирование,2025-10-06 06:17:48.822957+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 05:30:00+00,2025-10-06 06:00:00+00,
7b0c72d2-c38a-4408-bd8f-c6a391517112,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-25,19:30:00,20:30:00,сборка docker-образа для mvk-connector-asterisk,1.00,1.00,completed,Разработка,2025-09-25 17:47:54.571838+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 19:30:00+00,2025-09-25 20:30:00+00,
80c8b909-3b9c-4411-947e-16b819fd230d,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-07,11:00:00,11:30:00,диагностика отвалов Ритиного аппа в клауде,0.50,0.50,completed,Development,2025-10-08 07:36:59.670709+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 06:00:00+00,2025-10-07 06:30:00+00,
81de3d61-a1f9-4163-8bbd-7ccef2d9d0ef,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-09,17:00:00,18:00:00,Авторизация и регистрация пользовталей. (из задачи проекта),1.00,0.00,completed,Development,2025-10-14 07:52:37.529437+00,,,,false,,,false,,1,,,,,8a75f2dc-16ba-4ff9-b3c6-fb21d9cf92a6,2025-10-16,soft,true,,,2025-10-09 12:00:00+00,2025-10-09 13:00:00+00,
85852945-c078-45ca-81ec-fa982a3dfb27,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-10,14:00:00,23:00:00,разбор проблем с выгрузкой и выгрузка датасета из ls в нужном формате,9.00,9.00,completed,,2025-10-13 08:44:27.387544+00,,,,false,,,false,,1,,,,,,2025-10-14,soft,false,,,2025-10-10 09:00:00+00,2025-10-10 18:00:00+00,
85a8220b-96ff-42d0-ad08-679622cd09cb,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-20,19:00:00,19:30:00,список ресурсов в Яндексе,0.50,0.50,completed,,2025-10-21 07:32:00.779779+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 14:00:00+00,2025-10-20 14:30:00+00,
85e8574a-0295-431e-babe-52424764023d,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-10-08,18:00:00,18:30:00,диагностика проблемы с отвалами telegram-bot-controler,0.50,0.50,completed,,2025-10-09 07:38:22.25065+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 13:00:00+00,2025-10-08 13:30:00+00,
85f4c061-2f09-4088-b397-a2e07d23bfd1,9d6f7300-cca0-41a2-84c8-81f0eb490a58,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-24,10:00:00,14:00:00,Заканчиваю последние описания и логи и отдаю Саше на разворачивание,4.00,4.00,completed,Разработка,2025-09-24 06:34:25.864177+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 10:00:00+00,2025-09-24 14:00:00+00,
8664396f-e768-4c33-90a2-a7949d0e385b,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-09-26,15:00:00,00:00:00,"Push уведомление. Исследование, что должно быть на фронте. (SW - ращзобраться). Исследование, что должно быть на беке",9.00,0.00,completed,Разработка,2025-09-26 08:46:56.752457+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-09-26 10:00:00+00,2025-09-25 19:00:00+00,
877d237f-3179-48cd-8c2e-ab75fe19f5f5,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-07,16:00:00,17:00:00,запуск prod-статсервера,1.00,1.00,completed,,2025-10-08 07:44:14.674538+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 11:00:00+00,2025-10-07 12:00:00+00,
896eba13-4a60-43ff-bd78-10b7938e7314,3fa63763-42e0-4ffa-8eb4-e25762df96db,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-10-06,12:00:00,22:00:00,"Обновление Gradle, необходимых зависимостей, устаревших объектов",24.00,10.00,in-progress,,2025-10-07 03:48:43.023651+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-06 05:00:00+00,2025-10-06 15:00:00+00,
89e543b1-efaa-4f72-b7c1-926a21899784,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-30,07:00:00,10:00:00,Правки по тикетам,3.00,3.00,completed,Development,2025-09-30 21:57:44.228608+00,,,,false,,,false,,1,,,,,,2025-10-06,soft,false,,,2025-09-30 04:00:00+00,2025-09-30 07:00:00+00,
8b0c1e78-8e70-4b02-afe6-24f4cd6c8e70,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-07,19:00:00,19:30:00,деплой dev,0.50,0.50,completed,,2025-10-08 07:35:18.264246+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 14:00:00+00,2025-10-07 14:30:00+00,
8b6b2b6f-3b90-40c6-aaf6-982efd0c16d1,71c3e755-066e-4c10-ad5f-81e807fb6aa7,131ab617-2c39-4217-bbae-49a09d5d7900,2025-10-08,17:00:00,19:00:00,В карточке юнитов удалить из меню INSTRUCTIONS и оставить их только в Overview,2.00,2.00,completed,Development,2025-10-08 07:13:20.390097+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 12:00:00+00,2025-10-08 14:00:00+00,
8c3fcd03-635a-406a-9afa-62602ac31e83,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-06,23:00:00,23:30:00,диагностика и решение проблемы с деплоем mvk-chatbot-engine,0.50,0.50,completed,,2025-10-06 18:37:27.692239+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 18:00:00+00,2025-10-06 18:30:00+00,
8e55b077-2a93-455d-8d18-d6158db0fbfe,df943449-d2c0-4ac8-bd3d-620c15690fa9,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-08,14:00:00,17:00:00,Разбор протикет ор и сув,3.00,3.10,completed,Тестирование,2025-10-08 12:06:09.30348+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 09:00:00+00,2025-10-08 12:00:00+00,
9217f9a5-4105-41c7-8744-c789d722651c,43d9b4e2-255d-41d3-8bce-4b59332ee697,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-06,08:00:00,16:00:00,Работа с тикетами,8.00,8.00,completed,Исправление багов,2025-10-09 12:03:57.141907+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-06 05:00:00+00,2025-10-06 13:00:00+00,
94b45130-195c-4392-91cf-dfe7cc8b150d,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-09-25,15:00:00,16:00:00,донастройка и тестирование нового sbc,1.00,1.00,completed,Поддержка,2025-09-25 17:48:56.759685+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 15:00:00+00,2025-09-25 16:00:00+00,
94b79a7e-d07c-463d-aab9-67b581c491c3,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-10,09:00:00,10:00:00,"Обновление ГПТ, ЕП",1.00,0.00,in-progress,,2025-10-10 05:12:10.819177+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-10-10 04:00:00+00,2025-10-10 05:00:00+00,
96202e31-4d53-4208-b6f4-48321702c99f,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-08,10:00:00,10:30:00,разбор проблемы с недоступностью egis,0.50,0.50,completed,,2025-10-08 07:39:43.64329+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 05:00:00+00,2025-10-08 05:30:00+00,
968dd73f-0cad-4df9-9001-db5b2e088103,43d9b4e2-255d-41d3-8bce-4b59332ee697,518ee31c-f967-4465-be1a-5805a29d707d,2025-09-30,10:00:00,12:00:00,исправление багов в физиагноме и аварийке,3.00,3.00,in-progress,Исправление багов,2025-09-30 15:31:43.122464+00,,,,false,,,false,,1,,,,,,2025-10-13,soft,false,,,2025-09-30 07:00:00+00,2025-09-30 09:00:00+00,
9ab71650-5cf5-4174-ac4f-6df3c60f456c,43d9b4e2-255d-41d3-8bce-4b59332ee697,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-09-24,17:00:00,01:00:00,"Устранение обнаруженных багов ПроТайм. ",8.00,8.00,completed,Разработка,2025-09-24 11:48:25.295346+00,,,,false,,,false,,1,,,,,,,soft,false,,,2025-09-24 17:00:00+00,2025-09-24 01:00:00+00,
9bbbb832-0937-4c52-ad4d-d0d418827059,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-10-22,10:30:00,11:00:00,диагностика проблемы с переводом на запасной апп при отбое на входящем звонке в ЕП,0.50,0.50,completed,,2025-10-22 07:39:24.810057+00,,,,false,,,false,,1,,,,,,2025-10-23,soft,false,,,2025-10-22 05:30:00+00,2025-10-22 06:00:00+00,
9dba341a-4abb-4031-97d2-a07bc9404bf6,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-07,09:00:00,10:00:00,Уведомления. Подготовка к разворачиванию,1.00,1.00,completed,,2025-10-07 05:19:19.286367+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 04:00:00+00,2025-10-07 05:00:00+00,
9ee81d4a-1ee3-4088-91d2-c3dc653e495c,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-09-25,20:00:00,22:00:00,деплой chatbot-engine-controller,2.00,2.00,completed,Поддержка,2025-09-25 17:49:43.689071+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 20:00:00+00,2025-09-25 22:00:00+00,
9ff8474f-487f-4caf-8287-3e0221cb7748,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-20,16:00:00,17:00:00,восстановление работоспособности https://demo-rsst.yavlenie.pro/ https://demo-mvk.yavlenie.pro/,1.00,1.00,completed,,2025-10-20 12:09:58.704845+00,,,,false,,,false,,1,,,,,,2025-10-21,soft,false,,,2025-10-20 11:00:00+00,2025-10-20 12:00:00+00,
a1c19e7f-aea1-4e74-be16-632d7b772524,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-09-25,18:00:00,20:00:00,разбор старых веток в гитлабе,2.00,0.00,planned,Поддержка,2025-09-23 09:15:28.598549+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 18:00:00+00,2025-09-25 20:00:00+00,
a3eba968-7990-4880-9a1f-eedcab01063c,46f9b199-11a1-460e-b285-f3ca3b11bd3e,d35fde10-4e0b-4725-bbe6-e0c1de7ee177,2025-09-22,14:00:00,14:30:00,"Написание Руководства пользователя для сотрудников ",0.50,0.50,in-progress,Документация,2025-09-22 08:10:02.533609+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-22 14:00:00+00,2025-09-22 14:30:00+00,
a6c0d9c5-66e2-4417-a527-1b455971ca75,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-10-21,17:00:00,17:30:00,"диагностика проблемы с отвалом 2х серверов ASR ",0.50,0.50,completed,,2025-10-22 07:38:31.16274+00,,,,false,,,false,,1,,,,,,2025-10-22,soft,false,,,2025-10-21 12:00:00+00,2025-10-21 12:30:00+00,
a7f768fa-6705-4933-a138-ce62032fc781,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-09-23,20:30:00,21:00:00,диагностика проблемы с аср,0.50,0.50,completed,Исследование,2025-09-23 13:09:53.213874+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-23 20:30:00+00,2025-09-23 21:00:00+00,
a84b4ed3-03d1-4f12-a37a-e5193f662d03,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-09,10:00:00,11:00:00,раскатывание trest-back,1.00,1.00,completed,,2025-10-09 07:36:06.893796+00,,,,false,,,false,,1,,,,,,2025-10-10,soft,false,,,2025-10-09 05:00:00+00,2025-10-09 06:00:00+00,
aa06bd99-5fb6-4798-95a3-ff9f7fbebf21,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-25,14:30:00,15:00:00,настройка балансировщика для обработки трафика test-статсервера в кластере k8s dev,0.50,0.50,completed,Разработка,2025-09-25 18:01:31.295874+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-25 14:30:00+00,2025-09-25 15:00:00+00,
acf24eab-d4a7-4253-a1b1-21d19b443794,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-16,14:00:00,15:00:00,решение проблемы с записью в БД на dev,1.00,1.00,completed,,2025-10-16 10:25:09.11234+00,,,,false,,,false,,1,,,,,,2025-10-17,soft,false,,,2025-10-16 09:00:00+00,2025-10-16 10:00:00+00,
ad47ee84-48eb-4c98-b361-b1b70e99de9e,9d6f7300-cca0-41a2-84c8-81f0eb490a58,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-06,09:00:00,18:00:00,Заявки. Мобильное приложение.,9.00,9.00,completed,Development,2025-10-06 05:04:17.113335+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-06 04:00:00+00,2025-10-06 13:00:00+00,
ae2f3d28-c299-42fd-8ac5-879948f20af2,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-14,01:00:00,01:30:00,настройка ротации бэкапов гитлаба на FTP,0.50,0.50,completed,,2025-10-13 20:34:09.828731+00,,,,false,,,false,,1,,,,,,2025-10-15,soft,false,,,2025-10-13 20:00:00+00,2025-10-13 20:30:00+00,
af6d97fe-c01e-4e81-ae93-b56d59f3da3e,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-06,15:00:00,16:00:00,настройка оповещений из гитлаба в пачку,1.00,1.00,completed,,2025-10-06 18:39:06.041751+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 10:00:00+00,2025-10-06 11:00:00+00,
afa48e78-90cd-43e8-a822-68668249895d,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-08,10:15:00,11:00:00,Обработка ошибок при поиске адресов в ЕГИС,0.70,0.70,completed,Исправление багов,2025-10-08 06:03:14.113689+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 05:15:00+00,2025-10-08 06:00:00+00,
b114f88a-1146-4479-970e-7ce28ce7a89e,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-09-23,13:00:00,14:00:00,исправление проблемы по неотправке ежедневного отчёта в тг по крону,1.00,1.00,completed,Разработка,2025-09-23 05:55:47.231953+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-23 13:00:00+00,2025-09-23 14:00:00+00,
b132b4a0-682d-4653-acfd-01365ed57a3f,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-10-08,13:00:00,14:00:00,изменение доменов infobot.pro и применение этого в аппах,1.00,1.00,completed,,2025-10-09 07:37:33.591072+00,,,,false,,,false,,1,,,,,,2025-10-09,soft,false,,,2025-10-08 08:00:00+00,2025-10-08 09:00:00+00,
b15d778c-2d92-42d5-aff7-ee21e978034b,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-09-26,01:00:00,01:30:00,настройка пробросов на gpu-сервер в ВК,0.50,0.50,completed,Разработка,2025-09-25 17:50:16.260375+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-26 01:00:00+00,2025-09-26 01:30:00+00,
b1c73710-7caa-43a4-8c15-604dfb3364aa,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,5321abc1-81ff-4e35-8f43-600a0cd4e914,2025-10-06,17:30:00,19:00:00,разворот mvk-stat-server prod,1.50,1.50,completed,Development,2025-10-06 13:46:49.291533+00,,,,false,,,false,,1,,,,,,2025-10-07,soft,false,,,2025-10-06 12:30:00+00,2025-10-06 14:00:00+00,
b3a3dbab-e292-4523-a5e8-172d8a1eba54,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,f5fc05f0-3fbb-4074-a109-4ac51eaf7c0a,2025-09-30,14:00:00,14:30:00,разбор с ЛИВС причин медленной работы метода для МП по адресам,0.50,0.50,completed,Тестирование,2025-09-30 08:50:37.846214+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-30 14:00:00+00,2025-09-30 14:30:00+00,
b44004ee-4759-47bf-9536-7c9f7e761197,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-14,15:00:00,00:00:00,формирование данных и выгрузка данных для спеца по разметке,8.00,8.00,completed,,2025-10-14 20:25:45.935963+00,,,,false,,,false,,1,,,,,,2025-10-16,soft,false,,,2025-10-14 10:00:00+00,2025-10-13 19:00:00+00,
b48ccc69-7fee-4c64-84c8-f2e53e96028e,85abf61d-fc4e-4197-9fe8-e20b695366a7,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-09-24,20:00:00,21:00:00,Собеседование,1.00,0.00,planned,Совещание,2025-09-23 14:44:02.519404+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 20:00:00+00,2025-09-24 21:00:00+00,
b4b20c11-2a0a-459c-8579-62587eb1455e,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,44e6dc42-ac99-48da-bbc1-846042f5ce39,2025-10-02,13:00:00,13:30:00,деплой dataloader,0.50,0.50,planned,,2025-10-02 16:22:50.532311+00,,,,false,,,false,,1,,,,,,2025-10-03,soft,false,,,2025-10-02 08:00:00+00,2025-10-02 08:30:00+00,
b5a69d8b-8deb-4372-a966-06a8035229dc,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-09-29,14:00:00,15:00:00,настройка прокси wandb2.yavlanie.pro на api.wandb.ai,1.00,1.00,completed,Разработка,2025-09-29 09:40:20.36013+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-29 14:00:00+00,2025-09-29 15:00:00+00,
b86b1268-0448-4fda-b81a-5e024d457551,a8abb6c3-d51c-4039-a1f2-93f5d98d2a20,441ab6c9-c438-4973-bcd0-c445de2b65cb,2025-10-07,17:00:00,17:30:00,Проверка МР,0.50,0.50,completed,Код-ревью,2025-10-08 06:04:00.419917+00,,,,false,,,false,,1,,,,,,2025-10-08,soft,false,,,2025-10-07 12:00:00+00,2025-10-07 12:30:00+00,
b8bf8eab-416e-4c45-97eb-9a20b23c7ae8,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-13,10:00:00,12:30:00,разбор проблем с выгрузкой и выгрузка датасета из ls в нужном формате,2.50,2.50,completed,,2025-10-13 08:44:49.955277+00,,,,false,,,false,,1,,,,,,2025-10-14,soft,false,,,2025-10-13 05:00:00+00,2025-10-13 07:30:00+00,
b9207ac0-9b10-4e07-94bc-a8d7ad698fb5,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,48b5cad1-77b9-4307-a9ae-3768cd523e8f,2025-09-24,16:00:00,23:00:00,перенос sbc,7.00,7.00,completed,Поддержка,2025-09-24 14:10:54.215404+00,,,,false,,,false,,1,,,,,,,,false,,,2025-09-24 16:00:00+00,2025-09-24 23:00:00+00,
b95cd6f2-6b2c-438c-8b31-9dedaf9c90b8,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,9b8833bb-41db-4eea-b116-b3f605fbc8cf,2025-10-17,13:00:00,14:00:00,деплой camchecker-prod,1.00,0.90,completed,,2025-10-17 11:19:22.838532+00,,,,false,,,false,,1,,,,,,2025-10-20,soft,false,,,2025-10-17 08:00:00+00,2025-10-17 09:00:00+00,
ba3a3790-5337-499d-a6e1-c8c1bff25cd6,33f3b0ac-60ea-4d41-8f4e-d81fcb45d433,ab4402ad-22e3-4e23-8ba4-79cbb99d9455,2025-10-03,17:00:00,18:00:00,"диагностика проблемы с неполучением сертификатов на домены yavlenie.pro  и www.yavlenie.pro ",1.00,1.00,completed,,2025-10-06 07:59:29.119571+00,,,,false,,,false,,1,,,,,,2025-10-06,soft,false,,,2025-10-03 12:00:00+00,2025-10-03 13:00:00+00,
